DOI,nouns
10.1038/s41534-022-00522-6,quantum computing|quantum dot|superconducting qubit|quantum communication|graph state|graph state|graph state|graph state|resource|state|generation|number|quantum|emitter|resource|network|state|principle|emitter|defect|scheme|state|challenge|algorithm|number|emitter|gate|sequence|algorithm|gate|sequence|size|scheme|hundred|thousand|photon
10.1364/OE.464550,quantum state|quantum system|generation|polarization|entanglement|zeno|quantum|zeno|observation|evolution|polarization|entanglement|photon|waveguide|zeno|investigation|simulation|equation|waveguide|configuration|parameter|qubit|state|contrast|scheme|vacuum|photon|encode|polarization|information|protocol|photon|loss|post|selection|find|engineering|quantum|information|technology|optica|publish|group|term|access|publish|agreement
10.1109/ACCESS.2022.3212738,quantum computer|quantum computing|quantum computing|qkd|platform|permutation|pad|quantum|permutation|pad|set|permutation|gate|quantum|encryption|qubit|ibmq|computer|encryption|permutation|gate|matrix|multiplication|information|state|vector|encryption|circuit|encryption|circuit|characteristic|qkd|qkd|platform|algorithm|quantum|entropy|number|generator|quantum|key|internet|qkd|interface|qkd|qkd|standard|qkd|qkd|point|point|quantum|entropy|distribution|point|synchronization|speed|qkd|test|quality|test|quantum|entropy|qrng|entropy|protocol|project|berlin|deutsche|telekom
10.1103/PRXQuantum.3.030309,quantum computing|quantum computing|quantum computing|quantum computing|topological quantum|ghz state|ghz state|ghz state|architecture|greenberger|zeilinger|state|lack|gate|photon|loss|advancement|front|generation|kind|multiphoton|state|architecture|linear|availability|photon|greenberger|zeilinger|ghz|state|architecture|subvariant|photon|polarization|beam|splitter|line|switch|detector|error|correction|code|qubit|repetition|code|architecture|photon|loss|rate|change|order|proposal|photon|resource|resource|overhead|gate|gate|accuracy|scheme|architecture|resource|addition|resource|overhead|enhancement|photon|loss|threshold|progress|multiphoton|entanglement|scheme|step|reality
10.1364/OPTICA.439170,quantum communication|quantum error correction|quantum repeater|quantum repeater|graph state|loss|shor|code|photon|apqr|repeater|scheme|distance|apqr|requirement|robustness|repeater|rgs|photon|loss|loss|scheme|shor|code|rgs|technology|qubit|shor|code|shor|code|rgs|structure|shor|code|state|effectiveness|loss|scheme|loss|tolerance|rgs|step|apqr|code|society|america|term|osa|access|publish|agreement
10.1088/1674-1056/ac6017,finite|key|quantum|distribution|quantum|resource|ability|bit|information|photon|rate|rate|distribution|qkd|qkd|scheme|bin|quantum|state|photon|avalanche|detector|measurement|setup|qubit|scheme|factor|key|account|key|intensity|fluctuation|bind|consideration|intensity|fluctuation|qkd|simulation|bind|qkd|scheme|intensity|fluctuation|one
10.3390/photonics9080583,phase|gate|state|level|atom|cavity|qubit|phase|gate|cavity|qed|step|fidelity|probability|success|quantum|phase|gate|presence|cavity|decay|scheme|level|atom|scheme|atom|proposal|mode|state|mode|vacuum|state|mode|state|mode|state|variance|duan|criterion|account|cavity|decay|variance|state|negativity|entanglement|state|degree|entanglement
10.1103/PhysRevB.106.104304,quantum entanglement|quantum entanglement|quantum entanglement|exciton|material|exciton|material|microcavity|energy|eigenstate|jayne|cumme|hamiltonian|qubit|cavity|mode|state|concurrence|qubit|eigenstate|calculation|emission|cavity|photon|temperature|eigenstate|decay|existence|state|conclusion|state|fact|cavity|increase|concurrence|timescale|lifetime|qubit|probability|entanglement|number|qubit|addition|evolution|concurrence|pair|exciton|graphene|monolayer
10.22331/q-2022-09-08-800,quantum algorithm|ancilla|swap|test|variable|swap|test|ancilla|register|ancilla|swap|test|qubit|ancilla|free|swap|test|basis|measurement|photon|number|measurement|bind|error|overlap|estimate|cutoff|detector|estimation|overlap|mode|state|energy|quadrature|error|epsilon|photon|statistic|basis|cutoff|cutoff|state|tail|state|ancilla|free|swap|test|mode|compile|entanglement|spectroscopy|set|algorithm|analog|qubit|ancilla|free|swap|test|xanadu|mode|processor|order|vacuum|probability|mode|state
10.1103/PhysRevA.106.062407,quantum walk|quantum walk|quantum walk|flip|flop|barrier|dynamic|flip|flop|amplitude|phase|shift|barrier|adjustment|perturbation|kerr|nonlinearity|medium|set|profile|existence|regime|soliton|structure|self|state|perturbation|amplitude|qubit|behavior|amplitude|barrier|display|decrease|self|yoc|respect|parameter|regime|nonlinearity|value|quantum|coin|nontrivial|dynamic|arise|coin|pauli|regime|soliton|structure|behavior|region|plane|propriety
10.1002/andp.202100455,quantum communication|entanglement|stability|scheme|entanglement|generation|mode|mode|field|qubit|mirror|pump|field|dissipation|state|subsystem|entanglement|state|measurement|bsm|state|entanglement|mode|measurement|bsm|simulation|concurrence|feature|value|photon|phonon|couple|strength|state|entanglement|value|dissipation|photon|phonon|couple|amplitude|degree|entanglement|mode|scheme|perspective|entanglement|mode|quantum|memory|information|process|distance|network
10.1063/5.0073040,quantum communication|quantum communication|quantum communication|quantum network|quantum network|bin|entanglement|wavelength|fiber|network|party|goal|quality|pairwise|entanglement|user|photon|source|network|setup|pairwise|entanglement|photon|bin|degree|freedom|bin|qubit|fiber|optic|distribution|demonstration|field|network|user|pairwise|entanglement|bin|degree|freedom|photon|conversion|source|broadband|pair|photon|wavelength|division|demultiplexe|multiplexing|technology|party|network|feasibility|bin|entanglement|wavelength|fiber|network|photon|quantum|distribution|user|fiber|article|content|common|attribution|license
10.1063/5.0098984,toolbox|algaasoi|aluminum|gallium|arsenide|insulator|algaasoi|nonlinearitie|bandgap|waveguide|propagation|loss|thermo|optic|coefficient|platform|quantum|photon|source|quantum|light|algaasoi|step|build|block|chip|scale|quantum|circuit|toolbox|algaasoi|edge|coupler|splitter|interferometer|cross|silicon|silicon|nitride|platform|demonstration|qubit|interferometer|route|rate|chip|scale|demonstration|computation|information|article|content|common|attribution|license
10.1063/5.0124841,physics|hamiltonian|perspective|dynamic|quantum|environment|interest|physicist|theory|hamiltonian|phenomenon|matter|self|description|mechanic|hamiltonian|framework|popularity|utility|year|insight|topology|transport|property|phase|transition|view|way|platform|physics|environment|dynamic|perspective|progress|framework|cavity|qubit|couple|scheme|progress|dynamic|gain|spin|current|phenomena|len|physic|symmetry|break|phase|transition|skin|realization|point|surface|field|area|exploration
10.1109/JLT.2021.3131193,quantum computing|quantum bit|polarization|distribution|encoder|decoder|silicon|photon|communication|part|government|activity|scale|key|cryptography|security|complexity|function|distribution|qkd|security|inviolability|physics|law|information|communication|herein|letter|silicon|photon|encoder|block|architecture|silicon|photon|decoder|speed|quantum|distribution|polarization|decoy|state|protocol|rate|kbps|error|rate|qber|base|base|fiber|link|qkd|silicon|photon|device|telecommunication|network
10.3389/fphy.2022.960078,nitrogen vacancy|quantum gate|fidelity|degree|freedom|hyperparallel|phase|flip|gate|computer|qubit|degree|freedom|dof|computation|channel|capacity|resource|fidelity|hyperparallel|prerequisite|hyperparallel|quantum|computation|herein|fidelity|photon|hyperparallel|phase|flip|cpf|gate|polarization|mode|frequency|dof|interaction|photon|diamond|center|cavity|output|state|gate|computation|error|interaction|fidelity|condition|requirement|realization|gate|addition|fidelity|hyperparallel|cpfn|gate|parity|check|gate|feature|scheme|potential|hyperparallel|quantum|computation
10.1038/s41467-022-35051-5,quantum processor|wafer|scale|nanofabrication|telecom|photon|emitter|silicon|route|million|qubit|circuit|pic|photon|source|element|photon|detector|silicon|chip|isolation|photon|emitter|center|center|telecommunication|band|silicon|photon|emitter|location|scalability|fabrication|center|silicon|wafer|ion|beam|probability|beam|implantation|protocol|metal|oxide|semiconductor|cmos|technology|telecom|emitter|position|nanoscale|find|pathway|scale|photon|technology|node|fabrication|emitter|silicon|position|circuit|author|fabrication|telecom|wavelength|quantum|emitter|silicon|wafer|ion|beam
10.1038/s41467-022-32083-9,quantum computer|fidelity|quantum|logic|gate|rydberg|photon|source|type|qubit|photon|kind|advantage|distance|quantum|information|exchange|photon|candidate|scale|room|temperature|fidelity|photon|quantum|logic|gate|nature|resource|overhead|fault|quantum|computation|principle|multiplexing|error|correction|fidelity|linear|quantum|logic|gate|imperfection|photon|demonstration|quantum|logic|gate|truth|table|fidelity|gate|fidelity|post|detection|photon|gate|fidelity|rydberg|photon|source|way|quantum|photon|qubit|photon|photon|gate|source|error|quantum|logic|gate|imperfection|photon|quality|photon|rydberg|atom|author|gate|fidelity|cnot|gate
10.1103/PhysRevA.106.063713,quantum entanglement|inhibition|excitation|cavity|interaction|inhibition|excitation|qubit|mode|cavity|qed|qubit|field|cavity|qubit|cavity|interaction|placement|qubit|cavity|decay|strength|qubit|cavity|field|excitation|pathway|inhibition|state|addition|qubit|regime|parameter|signature|nonexcitation|state|property|cavity|photon|measurement|nonexcitation|feature|inhibition|excitation|qubit|proposal|cavity|qed|noncavity|photon|edge|mode
10.1103/PhysRevA.105.062437,quantum state|quantum system|efficiency|state|tomography|fiber|attenuation|article|efficiency|state|tomography|presence|fiber|attenuation|formalism|photon|loss|theory|photon|count|operator|measure|number|photon|detector|distribution|loss|light|medium|quality|state|tomography|length|fiber|qubit|qutrit|fiber|length|amount|entanglement|measurement|scheme|graph|quality|tomography|distance|source|receiver
10.1103/PhysRevLett.129.210501,quantum network|quantum network|demand|storage|qubit|telecom|quantum|memory|telecom|wavelength|construction|scale|fiber|network|demand|storage|telecom|photon|qubit|request|storage|demand|retrieval|telecom|qubit|laser|waveguide|crystal|end|waveguide|memory|fiber|array|fiber|fiber|efficiency|storage|fidelity|bin|qubit|photon|level|pulse|fidelity|measure|device|reliability|scalability|fiber|network|role|fiber
10.1103/PhysRevApplied.18.024067,quantum bit|distribution|hand|sender|unit|distribution|qkd|component|communication|leakage|information|eavesdropper|attack|progress|field|distance|user|distance|link|advance|photon|qkd|hand|communication|platform|evaluation|hand|space|qkd|optic|sender|unit|protocol|employ|polarization|laser|pulse|rate|mhz|beam|track|reference|frame|alignment|side|gate|ten|second|transmitter|input|hand|distance|meter|user|friendliness|exchange|user|link|efficiency|transmitter|test|error|ratio|qber|rate|kbps|kbp|compactness|sender|optic|integration|space|communication|qkd|distance
10.1063/5.0087005,quantum circuit|quantum|logic|gate|qubit|ladder|emitter|ladder|emitter|quantum|logic|gate|qubit|basis|ground|state|ladder|emitter|control|photon|state|transition|interact|target|photon|detune|target|photon|state|transition|ladder|emitter|phase|gate|formula|gate|matrix|formalism|mechanism|gate|control|ladder|emitter|footprint|decomposition|transform|realization|proposal|ion|purcell|cavity|interest|quantum|information|process|designer|emitter
10.1103/PhysRevA.105.062445,quantum dot|quantum network|quantum state|quantum state|transfer|frequency|qubit|quantum|dot|spin|nanophotonic|waveguide|scheme|frequency|photon|spin|nanophotonic|waveguide|quality|state|transfer|imperfection|state|transfer|fidelity|transfer|fidelity|parameter|stage|state|frequency|qubit
10.1103/PhysRevB.106.155409,quantum entanglement|qubit|entanglement|surface|plasmon|polariton|semimetal|entanglement|qubit|surface|plasmon|polariton|semimetal|absence|field|topology|weyl|semimetal|rise|gap|mediator|entanglement|qubit|find|entanglement|weyl|semimetal|entanglement|metal
10.1103/PhysRevA.106.013709,quantum|transform|qubit|cavity|qed|transform|photon|atom|cavity|photon|photon|interaction|protocol|delay|feedback|photon|feedforward|control|delay|feedback|cavity|quantum|transform|number|qubit|fly|tune|transition|phase|gate|protocol|transform|ten|photon|state|art|cavity|quantum|electrodynamic
10.1103/PhysRevA.105.052412,sample|quantum|circuit|interaction|computer|photon|number|probability|distribution|state|circuit|qubit|domain|key|proof|observation|adjacency|matrix|state|circuit|bandwidth|structure|algorithm|loop|hafnian|matrix|circuit|exponential|photon|loss|challenge|feasibility|supremacy|platform|interaction
10.1007/s11128-022-03682-8,quantum system|photon pair|quantum|tomography|qubit|photon|count|measurement|article|framework|entanglement|characterization|photon|count|measurement|operator|domain|dynamic|measurement|picture|representation|reference|tomography|measurement|scheme|uncertainty|photon|count|poisson|noise|framework|tomography|qubit|accuracy|polarization|entanglement|detection|precision|state|reconstruction|figure|merit|graph|amount|uncertainty
10.1016/j.physleta.2022.128287,photon|photon|dicke|phenomenon|quadrature|photon|photon|dicke|field|approximation|limit|squeeze|quadrature|quantum|limit|phase|magnitude|move|phase|boundary|boundary|phase|region|region|couple|strength|order|magnitude|frequency|squeeze|boundary|transition|energy|qubit|behavior|photon|region|right
10.1364/OE.460026,quantum network|quantum state|photon pair|quantum memory|quantum memory|polarization|qubit|cavity|downconversion|quantum|memory|demand|component|quantum|technology|downconversion|spdc|crystal|photon|desirability|quantum|memory|spdc|photon|storage|retrieval|efficiency|threshold|value|efficiency|storage|photon|cavity|spdc|quantum|memory|transparency|eit|addition|photon|polarization|qubit|fidelity|way|scale|optica|publish|group|term|access|publish|agreement
10.1103/PhysRevA.105.042212,quantum coherence|quantum processor|quantum|enhancement|qutrit|dynamic|field|band|gap|crystal|qutrit|level|field|reservoir|space|band|gap|pbg|crystal|aim|impact|environment|control|dynamic|estimation|parameter|state|interplay|pbg|material|medium|field|part|enhancement|trait|interest|qutrit|environment|insight|quantum|feature|qutrit|candidate|qubit
10.1126/sciadv.abm8171,coherence|photon|emission|quantum|emitter|photon|interaction|atom|mode|interference|role|coherence|emission|state|emitter|path|erasure|signature|emission|emergence|delay|intensity|correlation|experiment|indistinguishability|emitter|dephase|degree|correlation|departure|pair|emitter|hong|mandel|type|interference|measurement|photon|statistic|pair|emitter|state|laser|experiment|behavior|matter|qubit|quantum|optic|toolbox|step|scale|quantum|network
10.1103/PhysRevApplied.18.024076,quantum computing|fault|multiqubit|gate|state|qubit|protocol|multiqubit|gate|molmer|gate|state|qubit|state|qubit|resonator|hardware|limit|photon|driv|phase|error|state|qubit|bit|error|error|commute|evolution|operator|protocol|error|bias|code|capacity|threshold|error|correction|evolution|robustness|protocol|noise|evolution|path|detune|cavity|cavity|couple|protocol|parameter|imperfection|evolution|noise|gate|multimode|state|fidelity
10.1103/PhysRevA.105.052444,quantum teleportation|quantum teleportation|quantum network|quantum network|quantum processor|wavelength|conversion|photon|polarization|qubit|variable|quantum|internet|quantum|signal|distance|channel|quantum|node|wavelength|distance|transmission|wavelength|conversion|telecom|band|distance|fiber|wavelength|conversion|device|photon|polarization|qubit|variable|qubit|quantum|node|telecom|wavelength|distance|transmission|teleportation|photon|field|mode|state|wave|mix|rubidium|gas|diamond|configuration|transition|field|polarization|phase|photon|polarization|qubit|way|realization|distance
10.1088/1367-2630/aca559,information|preservation|qubit|environment|environment|decoherence|quantum|information|state|information|preservation|qubit|crystal|waveguide|cavity|array|structure|position|frequency|detune|qubit|qubit|waveguide|couple|information|preservation|position|frequency|detune|qubit|couple|dependence|position|frequency|qubit|information|preservation|couple|dynamic|ability|information|preservation|existence|state|probability|information|preservation|probability|state|qubit|state|route|information|preservation|control
10.1038/s41566-022-01054-3,quantum computing|generation|multiphoton|entanglement|rydberg|superatom|photon|greenberger|zeilinger|state|rydberg|superatom|ensemble|condition|rydberg|blockade|efficiency|factor|photon|multiqubit|entanglement|resource|information|science|entanglement|photon|interest|implication|measurement|communication|metrology|way|downconversion|entanglement|dozen|photon|nature|multiphoton|generation|rydberg|superatom|ensemble|rydberg|blockade|photon|interface|photon|creation|rise|train|photon|bin|degree|freedom|photon|correlation|entanglement|qubit|efficiency|photon|measurement|inefficiency|factor|way|scale|entanglement
10.1038/s42005-022-01038-3,quantum system|randomness|source|randomness|feature|mechanic|resource|quantum|technology|device|device|scenario|randomness|measurement|amount|dimension|source|device|protocol|operator|measurement|povm|number|bit|dimension|protocol|seed|basis|switch|generation|rate|quantum|min|entropy|povm|structure|expectation|value|account|side|information|povm|bloch|sphere|form|bind|setup|polarization|qubit|povm|outcome|law|quantum|mechanic|generation|number|number|generation|scheme|assumption|source|detection|security|generation|dimension|author|number|generation|scheme|operator|measurement|requirement|source|number|bit|dimension
10.1364/OE.460119,quantum computer|cmos|voltage|level|optic|modulation|light|film|lithium|niobate|photon|vnir|platform|clock|sensor|complexity|space|control|optic|addressability|atom|ion|impediment|scalability|cost|network|mach|zehnder|interferometer|challenge|address|atom|electro|optic|control|output|beam|vnir|mach|zehnder|interferometer|lithium|sapphire|voltage|level|swing|voltage|electro|optic|bandwidth|ghz|waveguide|propagation|loss|resonator|quality|factor|platform|vnir|photon|avenue|array|qubit|precision|cross|talk|optica|publish|group|term|access|publish|agreement
10.1103/PhysRevApplied.19.034001,quantum computer|quantum network|quantum network|quantum network|trapped ion|trapped ion|trapped ion|trapped ion|trapped ion|photon|circuit|candidate|node|qubit|coherence|fidelity|qubit|gate|way|photon|node|circuit|fabrication|foundry|circuit|telecommunication|wavelength|dipole|emission|rout|photon|circuit|quantum|frequency|conversion|emission|ion|operate|wavelength|foundry|silicon|nitride|circuit|transmission|device|phase|shifter|photon|output|channel|circuit|beam|split|condition|step|rout|distribution|scale
10.1038/s41427-023-00510-y,quantum computer|quantum computing|quantum computing|quantum bit|quantum bit|quantum bit|quantum gate|quantum gate|quantum circuit|triplet|spin|entanglement|radical|principle|quantum|simulation|spin|potential|decoherence|temperature|exchange|interaction|spin|dynamic|triplet|state|molecule|pair|radical|quantum|circuit|build|block|observation|spin|coherence|triplet|state|gate|scheme|molecule|blueprint|network|nanophotonic|exploration|chemical|database|candidate|spin|coupler|device|state|chemistry|quantum|technology|spin|decoherence|temperature|interaction|spin|dynamic|triplet|state|gate|potential|build|block|architecture|network|nano|photon|exploration|chemical|database|direction|instrument|chemistry|technology
10.1038/s41467-023-37518-5,quantum bit|quantum teleportation|quantum teleportation|quantum teleportation|quantum teleportation|quantum communication|quantum network|quantum state|quantum memory|quantum memory|distance|telecom|photon|state|qubit|capability|transmission|qubit|exchange|information|party|teleportation|information|qubit|user|process|distance|qubit|telecom|wavelength|matter|qubit|excitation|state|feed|scheme|phase|shift|qubit|memory|protocol|increase|teleportation|rate|telecommunication|network|feature|scalability|role|distance|author|distance|light|telecom|network|multimode|fibre
10.1002/qute.202300007,quantum computing|quantum computing|quantum computing|quantum computing|quantum computing|quantum computing|quantum computing|trapped ion|neutral atom|quantum memory|photon|memory|promise|control|interaction|candidate|platform|circuit|array|interaction|control|noise|decoherence|qubit|state|gate|gate|photon|environment|advantage|speed|time|capability|boson|sample|face|challenge|photon|deterministically|scheme|photon|quantum|memory|advantage|qubit|interaction|qubit|state|rydberg|blockade|gate|gate|scalability|scheme|photon|atom|network|hybrid
10.1038/s41534-023-00737-1,quantum computer|quantum computing|trapped ion|trapped ion|neutral atom|fidelity|ion|qubit|gate|modulator|experiment|modulator|order|phase|frequency|amplitude|light|atom|element|power|space|channel|challenge|ion|ion|device|clock|sensor|element|trap|loss|couple|component|modulator|integration|surface|ion|trap|device|piezo|circuit|mach|zehnder|modulator|intensity|light|chip|quantum|tomography|hundred|sequence|sensitivity|fidelity|type|magnitude|gate|error|modulator|qubit|gate|fidelity
10.1140/epjqt/s40507-023-00192-z,quantum computer|quantum computing|quantum algorithm|trapped ion|quantum|interface|efficiency|portability|hardware|abstraction|layer|progress|platform|type|qubit|technology|platform|bespoke|efficiency|quantum|interface|qubit|level|interface|portability|quantum|platform|balance|portability|algorithm|hardware|challenge|field|hardware|abstraction|layer|qhal|representation|quantum|stack|effort|software|specialist|hardware|developer|qubit|technology|photon|silicon|superconducte|identification|set|instruction|metadata|qhal|platform|access|stack|level|latency|amount|hardware|architecture|parameter|algorithm|developer|code|security|threat|misuse|access|hardware|developer|access|stack|qubit|level|hardware|responsiveness|algorithm|latency|datum|instruction|transfer|respect|assembly|language|qhal|stack|interface|hardware|representation|quantum|stack|reference|framework|software|hardware|developer|integration|effort
10.21468/SciPostPhys.15.4.170,quantum computer|quantum processor|quantum processor|quantum processor|quantum device|fidelity|realization|aklt|state|nisq|era|aklt|state|ground|state|isotropic|quantum|excitation|gap|correlation|function|excitation|boundary|aklt|ion|aklt|state|scale|quantum|nisq|era|algorithm|ibm|operator|aklt|state|preparation|operator|ancilla|qubit|pair|operator|circuit|qubit|neighbor|gate|operator|decomposition|qiskit|circuit|depth|neighbor|gate|fidelity|excess|operator|ancilla|subspace|spin|arrow|rang|aklt|state|product|state|singlet|ancilla|qubit|spin|measurement|qubit|accuracy|ibm|readout|error|mitigation
10.1038/s41567-022-01875-7,quantum computing|quantum state|quantum state|measurement|platform|entanglement|feature|mechanic|promise|metrology|communication|focus|metrology|sensitivity|resource|limit|quantum|metrology|quantum|information|process|task|measurement|entanglement|copy|copy|measurement|qubit|rotation|quantum|sense|gain|level|decoherence|insight|interpretation|uncertainty|principle|measurement|ion|photon|indication|quantum|network
10.1021/acs.nanolett.3c04056,cavity|emission|silicon|center|silicon|center|possibility|spin|qubit|silicon|device|color|center|state|lifetime|waller|factor|emitter|efficiency|phonon|line|cavity|emission|phonon|line|cavity|emission|center|cavity|order|magnitude|increase|brightness|phonon|line|waveguide|emitter|collection|efficiency|emitter|fiber|emission|efficiency|phonon|line|lifetime|enhancement|purcell|factor|emission|sideband|way|spin|photon|interface|silicon|photon
10.1063/5.0138627,quantum state|quantum system|ghz state|ghz state|realization|gate|control|qubit|eigenstate|photon|number|parity|operator|gate|qubit|target|qubit|microwave|cavity|ququart|level|proposal|control|qubit|qubit|eigenstate|eigenvalue|photon|number|parity|operator|encode|state|proposal|gate|control|qubit|encode|gate|realization|gate|gate|gate|energy|level|ququart|decoherence|level|gate|greenberger|zeilinger|ghz|state|qubit|qubit|form|simulation|fidelity|generation|spin|hybrid|circuit|qed|technology|proposal|gate|hybrid|matter|qubit|qubit|microwave|cavity|level|atom
10.1103/PhysRevA.107.032616,quantum state|ghz state|step|target|qubit|phase|gate|qubit|eigenstate|photon|number|parity|operator|year|engineering|quantum|information|process|microwave|field|photon|attention|addition|multiqubit|gate|role|information|process|qubit|eigenstate|eigenvalue|photon|number|parity|operator|encode|step|target|qubit|phase|gate|qubit|target|qubit|microwave|cavity|flux|qutrit|proposal|nonhybrid|multi|target|qubit|phase|gate|qubit|encode|target|qubit|phase|gate|qubit|encode|gate|realization|step|gate|gate|gate|number|target|qubit|qutrit|ground|state|gate|decoherence|qutrit|gate|multicavity|greenberger|zeilinger|ghz|state|expression|encode|preparation|ghz|state|cavity|circuit|qed|feasibility|cavity|spin|hybrid|proposal|task|range|microwave|cavity|level|atom
10.1038/s41565-022-01282-2,quantum dot|quantum dot|quantum dot|quantum communication|refocus|spin|qubit|interaction|spin|control|matter|couple|opportunity|semiconductor|property|spin|coherence|nucleus|inhomogeneity|measurement|microsecond|inhomogeneity|lattice|gaas|algaas|device|decouple|electron|spin|qubit|visibility|pulse|gate|pulse|coherence|scale|refocus|interaction|electron|spin|ensemble|noise|promise|lifetime|spin|coherence|find|material|science|challenge|device|remedy|basis|spin|photon|interface
10.1103/PhysRevLett.131.113601,superconducting qubit|observation|phase|transition|phase|transition|spt|matter|interaction|level|role|criticality|quantum|sense|spt|dissipative|light|field|characteristic|presence|dissipation|demonstration|spt|emergence|field|resonator|rabi|matter|state|matrix|tomography|matrix|element|quantum|interference|superposition|matter|entanglement
10.1103/PhysRevX.13.021039,quantum network|resonance|fluorescence|atom|atom|couple|microwave|photon|waveguide|atom|transmon|qubit|waveguide|point|interaction|direction|interference|couple|scheme|response|ratio|emission|behavior|atom|resonance|fluorescence|drive|mollow|triplet|chirality|transition|energy|atom|sequence|qubit|state|phase|photon|demonstration|hardware|platform|realization|functionality|paradigm|optic|connectivity|stabilization|body|entanglement|generation|state|light
10.1063/5.0137728,quantum processor|qubit|quantum|processor|femtosecond|laser|qubit|femtosecond|laser|technology|femtosecond|laser|loss|chip|qubit|qubit|gate|characterization|qubit|gate|ground|state|energy|molecule|quantum|eigensolver|algorithm|potential|femtosecond|laser|technology|quality|scale|quantum|processor
10.1103/PhysRevApplied.20.024058,quantum circuit|qubit|photon|state|crossover|waveguide|cavity|regime|energy|quantum|emitter|align|bandgap|waveguide|variety|phenomena|nontrivial|interaction|formation|qubit|photon|state|qpbs|photon|qubit|position|qpbs|band|gap|structure|crystal|metamaterial|experiment|nature|state|wave|function|assumption|waveguide|length|couple|port|assumption|device|transition|size|device|size|platform|waveguide|frequency|cutoff|qpbs|shahmoon|kurizki|phy|rev|description|consideration|nature|waveguide|boundary|port|infinite|waveguide|limit
10.1364/OE.487467,semiconductor|diamond|cavity|spin|optomechanic|cavity|tool|quantum|information|process|structure|resonance|localization|device|leakage|energy|quantum|material|diamond|nanofabrication|integration|component|heating|challenge|alternative|semiconductor|diamond|platform|mode|undercut|crystal|cavity|couple|dissipation|platform|couple|qubit|diamond|substrate|property|promise|platform|quantum|information|process|device|spin|phonon|photon|interaction
10.1103/PRXQuantum.4.020328,quantum computing|quantum communication|quantum repeater|graph|code|measurement|loss|tolerance|graph|code|role|quantum|technology|tion|qubit|loss|noise|mechanism|optimize|measurement|tolerance|loss|error|graph|code|tool|code|qubit|construction|benefit|quantum|technology|photon|state|threshold|fusion|scheme|fault
10.1016/j.physleta.2023.128925,quantum circuit|quantum circuit|state|engineering|qubit|article|behavior|level|cross|qubit|phenomenon|transition|ground|state|qubit|state|behavior|reason|qubit|equation|motion|entanglement|qubit|entanglement|strength|qubit|qubit|couple|factor|qubit|linearity|role|mode|entanglement|level|cross|mode|entanglement|word|transition|ground|state|state|bias|point|level|cross|qubit|field|qubit|copy|right
10.1103/PRXQuantum.4.030340,quantum state|cluster state|error|correction|chip|photon|platform|quantum|information|noise|capability|quantum|computation|qubit|silicon|chip|quantum|error|correction|code|capability|qubit|error|quantum|information|qubit|error|state|fidelity|input|state|scheme|fault|measurement|computation|mbqc|stabilizer|ism|qubit|gate|failure|teleportation|proof|concept|work|prototype|error|correction|mbqc|chip
10.1038/s41534-023-00751-3,quantum bit|quantum|distribution|transceiver|chip|quantum|technology|distribution|rise|photon|flexibility|property|integration|material|platform|choice|integration|loss|silicon|nitride|indium|electro|optic|modulator|quantum|distribution|transceiver|chip|access|property|material|encode|decode|qubit|chip|ghz|speed|error|rate|fibre|distance|secure|bit|rate|mbps|channel|attenuation|rate|fibre|utility|integration|circuit|field|photon
10.1038/s41534-023-00722-8,quantum dot|quantum system|qubit|edge|state|waveguide|qed|situ|tunable|emitter|waveguide|rice|mele|site|potential|tunnel|couple|site|waveguide|array|chirality|state|bandgap|waveguide|energy|qubit|parameter|atom|contrast|proposal|chirality|directionality|waveguide|quantum|electrodynamic|scheme|chirality|capability|directionality|demand|element|device|state|art|superconducte|circuit|promise|range|coupler|qubit|principle|crosstalk
10.1021/acs.nanolett.3c01511,quantum network|quantum memory|control|spin|quantum|memory|circuit|goal|information|process|network|memory|fidelity|goal|circuit|pic|spin|quantum|memory|diamond|color|center|spin|photon|interface|challenge|microwave|control|spin|register|photon|platform|integration|diamond|color|center|speed|pic|platform|manipulation|spin|qubit|field|gradient|control|qubit|microwave|pulse|shape|combination|control|pic|platform|spin|manipulation|path|intrachip|interchip|platform
10.1126/science.adf9887,quantum gate|quantum coherence|emission|control|leviton|graphene|qubit|information|mode|state|qubit|interaction|photon|efficiency|qubit|coulomb|interaction|semiconductor|realization|demand|injection|qubit|state|manipulation|bloch|sphere|qubit|leviton|hall|edge|channel|mobility|graphene|monolayer|shoot|qubit|readout|qubit|gate|manipulation|qubit|manipulation|state|electron|level|alternative|qubit
10.1364/OE.482008,quantum computing|quantum network|waveguide|silicon|quantum|technology|quality|matter|interconnect|state|colour|centre|centre|silicon|advantage|basis|technology|silicon|defect|telecommunication|band|emission|electron|spin|qubit|integration|industry|standard|cmos|silicon|insulator|soi|chip|scale|level|integration|centre|spin|ensemble|mode|waveguide|soi|addition|spin|centre|property|linewidth|waveguide|emitter|success|spin|protocol|cavity|purcell|enhancement|improvement|lifetime|linewidth|crystal|linewidth|order|magnitude|view|scale|quantum|technology|centre|silicon|term
