DOI,nouns
10.1088/0256-307X/41/7/070302,quantum|voting|machine|microwave|photon|quantum|voting|machine|microwave|photon|qubit|setup|microwave|cavity|flux|qutrit|approach|target|quantum|phase|gate|scheme|simplicity|step|verifiability|measurement|qubit|phase|information|voting|result|voter|anonymity|voting|outcome|number|vote|quantum|voting|machine|scalability|term|number|voter|realization|quantum|voting|machine|quantum|electrodynamics|voting|machine|phase|quantum|phase|gate|system|simulation|feasibility|voting|machine|quantum|technology
10.1088/1367-2630/ab2ee7,quantum computing|superconducting qubit|superconducting qubit|adiabatic quantum|quantum annealing|circuit|emulation|vector|vector|dipole|moment|component|commutation|relation|momentum|subspace|component|dipole|moment|bias|zeeman|effect|vector|field|range|field|capability|technique|qubit|coupling|time|hardware|emulation|system|canonical|heisenberg|model|step|potential|information|processing|capability|hardware|quantum|error|suppression|chemistry
10.1364/OE.23.031550,quantum communication|quantum system|ghz state|entanglement|distillation|photon|loss|decoherence|entanglement|distillation|protocol|edp|photon|ensemble|kind|state|vacuum|state|optic|entanglement|resource|qubit|nondemolition|parity|checking|qubit|pcqa|setup|polarization|degree|freedom|device|scheme|setup|fidelity|photon|pair|system|transmission|loss|decoherence|channel|purification|range|edp|fidelity|ensemble|value|operation|entanglement|purification|scheme|scheme|initialization|requirement|difficulty|channel|loss|photon|transmission|advantage|scheme|application|distance|c|society|america
10.1038/s41534-022-00539-x,josephson junction|quantum circuit|circuit|quantization|time|field|geometry|theory|tool|dynamic|circuit|question|time|driving|field|recipe|energy|hamiltonian|input|circuit|geometry|solution|field|interplay|geometry|field|distribution|circuit|dynamic|device|quantum|interference|device|squid|dynamic|time|capacitance|capacitance|rise|enhancement|qubit|relaxation|rate|time|capacitance|berry|phase
10.1103/PhysRevB.89.180502,photon|transistor|system|scheme|photon|transistor|modification|circuit|proposal|level|anharmonic|ladder|atom|transmon|qubit|cavity|lambda|type|atom|state|configuration|range|effect|system|system|photon|transistor|efficiency|gain|transistor|function|parameter|level|anharmonicity|decay|decoherence|rate|state|art|value|parameter|error|probability|gain|order|hundred
10.1103/PhysRevB.94.115404,quantum dot|range|entanglement|generation|spin|scheme|generation|term|stabilization|entanglement|spin|qubit|approach|quantum|bus|hall|edge|channel|wave|range|coupling|spin|distance|ten|micrometer|entanglement|dynamic|scheme|noise|imperfection
10.1103/PhysRevX.9.011004,efficiency|measurement|atom|amplifier|limit|measurement|efficiency|circuit|loss|quantum|amplifier|device|problem|atom|transmon|qubit|flux|josephson|parametric|amplifier|configuration|measurement|qubit|backaction|backaction|circuit|power|operation|information|loss|channel|amplification|squeezing|noise|effect|chip|loss|chip|gain|device|end|end|measurement|efficiency|model|interplay|gain|measurement|backaction|parameter|space|improvement|device|fabrication|measurement|technique|route|investigation|quantum|effect|quantum|control|protocol
10.1103/PhysRevApplied.18.014062,error|quantum|control|qubit|resource|quantum|computation|strategy|quantum|computation|error|tolerance|condition|error|quantum|control|qubit|qubit|error|tolerance|principle|demonstration|control|advantage|key|appli|cation|computation|scheme|decoherence|subspace|encoding|implementation|tum|circuit|coupling|fidelity|control|qubit|numerical|simulation|effi|error|tolerance|phase|qubit|encoding|gate|performance|superiority|term|gate|fidelity|robustness|scheme|error|suppression|method|qubit|control|light|scale|quantum|computation
10.1070/QEL16760,quantum computer|quantum cryptography|quantum state|quantum state|quantum processor|method|quality|element|base|information|technology|method|quality|element|base|information|technology|method|operation|allowance|noise|formalism|operation|operator|sum|method|choi|isomorphism|result|qubit|quantum|transformation|allowance|amplitude|phase|relaxation|presence|depolarising|noise|tomography|root|approach|likelihood|method|method|estimation|quantum|tomography|accuracy|estimation|measurement|result|tomography|qubit|transformation|ibm|purpose|study|quality|efficiency|information|technology|result|quality|gate|procedure|control|problem
10.1088/1361-6668/aca4a6,superconducting qubit|method|resonance|curve|resonator|method|transmission|curve|resonator|regime|method|account|current|resonator|frequency|dependence|inductance|l|current|method|resonator|parameter|quality|factor|resonance|frequency|resonator|bifurcation|method|element|tin|resonator|inductor|design|resonance|frequency|shift|readout|power|resonator|current|area|inductor|strip|method|application|detector|amplifier|datum|analysis|resonator|regime
10.1364/OE.519638,quantum communication|error|suppression|cat|code|photon|subtraction|teleamplification|multiphoton|state|decoherence|loss|channel|noiseless|attenuation|noiseless|amplification|channel|work|use|multiphoton|subtraction|cat|code|teleamplification|error|detection|loss|multiphoton|subtraction|qubit|cat|state|photon|number|qubit|teleamplification|error|correction|information|photon|subtraction|teleamplification|scheme|error|map|fidelity|state|teleamplification|success|probability|rate|detector|efficiency|cat|amplitude|standard|loss|task|quantum|nisq|era|storage|qubit|platform
10.1103/PhysRevX.14.031055,superconducting qubit|superconducting qubit|quantum entanglement|quantum communication|qubit|entanglement|feature|quantum|mechanic|source|photon|foundation|physics|violation|bell|inequality|body|state|interaction|microwave|circuit|chip|scale|source|qubit|device|platform|transducer|resonator|illumination|photon|pair|generation|process|rail|encoding|system|state|microwave|photon|fidelity|state|microwave|photon|basis|entanglement|source|telecom|wavelength|time|bin|qubit|gigahertz|frequency|platform|computation
10.1038/s41467-024-54332-9,quantum system|quantum system|quantum processor|quantum processor|quantum simulator|emergence|transport|processor|quantum|transport|advance|nanoelectronic|management|essence|transfer|energy|channel|bath|understanding|transport|ability|physics|footing|emergence|quantum|transport|bath|qubit|ladder|particle|current|bath|current|detail|bath|initialisation|fluctuation|size|bath|bath|characteristic|evidence|state|mechanic|prethermalisation|body|control|measurement|site|resolution|capability|current|property|bath|property|investigation|way|generation|exploration|quantum|transport|quantum|matter|use|quantum|transport|author|transport|body|qubit|bath|insight|state|mechanic|nonequilibrium
10.1038/s41567-022-01517-y,quantum state|neutral atom|logic|detection|collision|atom|ion|study|atom|collision|gas|specie|scheme|logic|technique|ion|atom|platform|study|interaction|pair|atom|corner|stone|chemistry|number|technique|observation|control|outcome|collision|technique|interaction|ion|logic|release|energy|collision|rubidium|atom|isotope|strontium|control|collision|outcome|rate|chemistry|ion|state|logic|ion|qubit|shot|work|toolbox|chemical|process|tool|ion|laser|cooling|state|detection
10.1103/PhysRevApplied.16.024023,josephson junction|element|transmon|design|qubit|performance|transmon|qubit|shunt|capacitor|element|transmon|footprint|transmon|energy|junction|field|participation|interface|micrometer|scale|al|alox|al|junction|oxidation|device|e|j|e|c|regime|e|j|e|v|measurement|di|dv|structure|subgap|conduction|qubit|spectroscopy|version|number|level|crossing|presence|level|system|time|range|mu|device|mu|hour|result|energy|relaxation|junction|transmon|junction|loss
10.1038/s41467-019-11699-4,superconducting qubit|superconducting qubit|quantum system|quantum device|noise|sensor|characterization|noise|interest|implication|science|modeling|decoherence|dynamic|noise|quantum|control|assumption|noise|statistic|noise|nature|approximation|qubit|noise|source|response|degree|freedom|order|applicability|assumption|signature|tool|noise|control|protocol|addition|spectrum|order|spectrum|noise|sensor|demonstration|noise|spectroscopy|step|estimation|toolbox
10.1088/1367-2630/aa6acb,quantum measurement|quantum system|quantum device|feedback|heat|transport|theory|state|proposal|theory|feedback|heat|transport|heat|engine|multipartite|system|measurement|evolution|theory|result|literature|feedback|control|break|time|reversal|invariance|turn|result|fluctuation|relation|restoration|accounting|gain|use|information|measurement|feedback|proposal|realisation|maxwell|demon|circuit|photon|chip|calorimetry|level|qubit|trap|door|state|resistor|feedback|mechanism|temperature|qubit|inversion|temperature|gradient|heat|thank|gain|use|information
10.1103/PhysRevB.87.174522,josephson junction|spectroscopy|cooper|pair|box|level|system|charge|current|quadrupling|transition|spectrum|al|alox|al|cooper|pair|box|cpb|charge|qubit|ghz|frequency|range|qubit|element|al|resonator|temperature|mk|match|spectrum|spectra|model|hamiltonian|excitation|energy|level|system|tls|cpb|model|tls|charge|tunnel|site|potential|change|current|model|spectrum|parameter|fluctuator|asymmetry|tunneling|rate|change|current|na|change|nonuniform|tunnel|barrier|conduction|channel|tls
10.1063/1.5080093,neutral atom|field|stabilization|system|physics|experiment|physics|experiment|millitesla|scale|field|quantization|axis|transition|frequency|magnitude|field|experiment|field|setup|electromagnet|power|supply|stability|unit|stabilization|field|mt|rms|noise|ppm|noise|stabilization|rms|noise|field|transition|ion|paul|trap|center|field|coil|clock|qubit|transition|mt|field|order|coherence|time|hour|system|feedback|loop|feedforward|circuit|current|field|coil|field|amplitude|application|trap|license|aip|publishing
10.1126/sciadv.ado6240,quantum computing|quantum circuit|quantum circuit|quantum device|phonon|engineering|scale|defect|noise|state|system|temperature|material|defect|material|defect|level|system|tlss|model|tls|relevance|coherence|limit|effort|impact|circuit|design|material|selection|surface|treatment|work|approach|property|bandgap|microwave|frequency|phonon|frequency|transmon|qubit|transmon|qubit|increase|relaxation|time|order|magnitude|time|millisecond|work|avenue|physics|tls|method|noise|state
10.1063/5.0063401,quantum gate|quantum gate|quantum gate|quantum gate|decoherence|qubit|fidelity|key|quantum|computation|way|phase|influence|noise|scheme|manipulation|phase|approach|correction|technique|imperfection|control|x|error|decoherence|effect|qubit|frequency|shift|z|error|scheme|polariton|qubit|eigenstate|matter|interaction|error|order|energy|spectrum|scheme|circuit|implementation|error|proposal|strategy|state|fault|quantum|computation
10.1038/s41467-017-00894-w,quantum state|quantum simulation|quantum simulation|analog|rabi|model|coupling|regime|quantum|rabi|model|mechanism|matter|interaction|level|atom|qubit|mode|interaction|coupling|regime|jayne|cumming|model|wave|approximation|wave|approximation|coupling|regime|coupling|strength|g|energy|mode|feature|system|dynamic|analog|rabi|model|coupling|regime|coupling|ratio|g|omega|hardware|simulator|circuit|cqed|setup|collapse|revival|qubit|state|signature|model
10.1103/PhysRevB.96.035441,robustness|error|gate|cavity|transmon|qubit|transmon|qubit|platform|information|processing|coherence|time|scalability|qubit|network|anharmonic|spectrum|crowding|multiqubit|system|fidelity|gate|leakage|error|challenge|protocol|waveform|phase|transition|swipht|economou|barnes|phy|rev|b|microwave|pulse|leakage|gate|speed|selectivity|parameter|regime|swipht|regime|qubit|gate|fidelity|cavity|transmon|range|gate|time|ns|result|simulation|level|relaxation|dephasing|fidelity|range|system|parameter|setup|parameter|variation|imperfection
10.1088/1367-2630/ab1144,chip|integration|state|quantum|emitter|platform|building|block|device|chip|interfacing|photon|emitter|quantum|memory|mode|integration|state|qubit|nitrogen|vacancy|nv|center|platform|si|substrate|platform|fluorescence|ability|structure|q|microresonator|mode|size|converter|numerical|analysis|structure|coupling|dipole|emitter|mode|integration|nv|emitter|force|microscope|chip|excitation|quantum|emitter|coupling|photon|mode|structure|approach|potential|platform|interface|chip|structure|state|qubit
10.1103/PhysRevApplied.18.064056,quantum computer|quantum processor|quantum processor|quantum processor|quantum processor|quantum processor|lindblad|tomography|progress|generation|error|char|acterization|validation|protocol|noise|environment|coherence|metric|characterization|protocol|process|tomography|benchmarking|technique|information|multiqubit|loss|channel|processor|error|operator|master|equation|formalism|tomography|hardware|characterization|protocol|operator|noise|environment|ensemble|time|domain|measurement|tomography|supercon|ducting|technique|process|tomography|measurement|protocol|account|state|preparation|measurement|error|bound|fit|model|result|qubit|measurement|tomography|source|crosstalk|presence|qubit|qubit|interaction
10.1103/PhysRevLett.131.080401,quantum system|quantum processor|quantum processor|quantum simulation|quantum simulation|quantum simulation|mode|qubit|processor|phase|matter|scale|quantum|nisq|processor|interest|qubit|chuang|tzu|state|aubry|andre|harper|aah|model|hofstadter|butterfly|energy|spectrum|floquet|engineering|existence|mode|aah|model|qubit|number|feature|band|structure|dirac|point|energy|gap|closing|difference|number|site|distinction|edge|state|result|approach|system|nisq|era
10.1103/PhysRevX.11.011027,superconducting qubit|superconducting qubit|quantum measurement|fidelity|measurement|chip|microwave|photon|counter|approach|fidelity|measurement|chip|microwave|photon|counter|protocol|response|measurement|resonator|state|qubit|cavity|pointer|state|photon|occupation|mapping|resonator|josephson|photomultiplier|flux|state|cavity|photon|occupation|threshold|technique|access|outcome|millikelvin|stage|need|quantum|preamplification|thresholding|room|temperature|shot|measurement|fidelity|excess|sample|approach|measurement|time|ns|addition|backaction|crosstalk|measurement|protocol|damping|josephson|photomultiplier
10.1103/PhysRevA.100.023844,superconducting qubit|superconducting qubit|wave|propagation|array|manifestation|nonequilibrium|state|qubit|study|propagation|wave|ews|array|level|system|dissipation|transmission|line|resonant|case|frequency|ews|omega|qubit|frequency|limit|wave|equation|transmission|coefficient|ews|regime|region|suppression|case|qubit|chain|number|qubit|frequency|region|chain|qubit|transmission|ews|regime|power|microwave|radiation|transition|state|value|transition|manifestation|nonequilibrium|state|array|qubit|regime
10.1109/TCST.2018.2871186,quantum system|quantum system|quantum system|quantum system|control|energy|level|connectivity|graph|paper|multilayer|lyapunov|control|scheme|energy|level|connectivity|graph|probability|population|transfer|eigenstate|graph|connectivity|result|stability|analysis|selectivity|characteristic|control|field|layering|method|energy|level|connectivity|graph|layer|layer|population|transfer|target|state|application|level|qubit|system|spin|chain|qubit|effectiveness|multilayer|lyapunov|control|method
10.1088/1367-2630/aba85a,quantum dot|quantum dot|dipole|coupling|hole|germanium|hut|wire|microwave|resonator|germanium|ge|hut|wire|system|spin|orbit|coupling|coherence|time|light|hole|splitting|advantage|site|scale|hut|wire|positioning|property|ge|hut|wire|candidate|realization|coupling|spin|resonator|scalability|qubit|coupling|reflection|line|resonator|hole|dqd|ge|hut|wire|amplitude|phase|response|microwave|resonator|charge|stability|diagram|dqd|agreement|transport|measurement|dqd|interdot|tunneling|rate|ghz|ghz|ability|frequency|detuning|qubit|resonator|hole|resonator|coupling|strength|mhz|charge|qubit|decoherence|rate|ghz|hole|spin|resonator|coupling|rate|mhz|result|hole|dqd|ge|hut|wire|dipole|photon|hole|spin|photon|interaction|ge|spin|orbit|coupling
10.1088/1367-2630/aaa643,rabi|oscillation|charge|qubit|clock|technique|wepropose|circuit|atom|hybrid|rabi|oscillation|cooper|pair|island|clock|technique|noise|circuit|voltage|source|cooper|pair|box|inductor|gate|capacitor|fluctuation|gate|charge|inductor|capacitor|resonator|relaxation|time|rabi|oscillation|frequency|fluctuation|feedback|control|method|voltage|bias|shift|ramsey|signal|stability|coherence|time|charge|qubit|rabi|oscillation|structure|cooper|pair|box|oscillator|detail
10.1103/PhysRevA.110.052436,fidelity|spin|state|photon|multiqubit|electron|spin|nitrogen|vacancy|center|diamond|control|spin|decoupling|method|radio|frequency|driving|qubit|state|fidelity|electron|gate|realization|multiqubit|register|goal|architecture|register|network|step|pair|qubit|algorithm|error|correction|protocol|architecture|nitrogen|spin|spin|node|decoherence|gate|fidelity|pair|qubit|degree|control|spin|scale|device|scheme|principle|requirement|correction|phase|spin|sequence
10.1103/PRXQuantum.5.020321,superconducting qubit|demand|dissipation|cavity|reset|circuit|device|demand|dissipation|target|mode|field|device|dissipator|resonance|filter|mode|dissipator|loss|mode|energy|detuning|drive|frequency|use|device|readout|cavity|measurement|photon|rate|mu|dissipation|cavity|photon|fluctuation|decoherence|channel|result|utility|device|tool|engineering|removal|circuit|quantum|electrodynamic
10.1038/s41565-023-01368-5,quantum computer|coulomb|antibunching|electron|pair|surfing|electron|qubit|information|link|approach|self|quantum|processing|unit|contrast|counterpart|electron|quantum|optic|implementation|coulomb|interaction|route|spin|degree|freedom|interaction|electron|particle|level|pair|electron|circuit|quantum|rail|mean|surface|wave|flight|partitioning|process|gating|effect|repulsion|coulomb|interaction|shot|experiment|milestone|route|phase|gate|flight|quantum|manipulation|collision|electron|quantum|circuit|interaction|coulomb|repulsion|building|block|qubit|logic|implementation|electron
10.1088/1367-2630/15/7/075001,quantum error correction|parity|measurement|circuit|quantum|electrodynamic|concept|parity|measurement|qubit|microwave|structure|resonator|josephson|junction|qubit|quantum|eraser|condition|parity|measurement|requirement|phase|shift|microwave|structure|condition|day|device|scheme|cavity|technique|qubit|microwave|cavity|magnitude|coupling|range|experiment|calculation|measurement|signal|photon|sensitivity|comparison|extension|proposal|cavity|optic|scheme|implementation|qubit|parity|surface|code|cavity|structure|cavity|symmetry|resonant|mode|resonant|structure
10.1103/PhysRevX.11.041062,quantum measurement|quantum state|quantum state|quantum system|quantum system|quantum processor|p|reservoir|computing|approach|measurement|measurement|information|multiqubit|development|architecture|fidelity|readout|problem|reservoir|computing|resource|solution|multiqubit|system|network|josephson|parametric|oscillator|device|platform|operation|device|computer|timedependent|signal|feature|computer|task|classification|measurement|trajectory|multiqubit|readout|qubit|measurement|condition|classification|fidelity|linear|filter|node|calibration|data|shot|state|performance|analysis|network|dynamic|picture|processing|device|qubit|state|tomography|parity|monitoring|effectiveness|ease|calibration|processor|training|machine|framework|device|latency|processing|signal|edge
10.1007/s11434-014-0443-y,generation|noon|state|microwave|photon|resonator|scheme|generation|noon|state|photon|circuit|qed|charge|qutrit|kind|manipulation|operation|qutrit|resonator|qubit|operation|qutrit|fidelity|operation|one|transmon|qutrit|su|et|al|sci|rep|scheme|qutrit|state|time|difficulty|implementation|experiment|level|anharmonicity|charge|qutrit|transition|charge|qutrit|resonator|scheme
10.1103/PhysRevA.100.062302,quantum circuit|quantum processor|quantum processor|regime|task|output|distribution|multiqubit|system|chaos|porter|thomas|distribution|multiqubit|probability|task|measure|supremacy|route|chaos|dynamic|space|qubit|proof|concept|experiment|neill|et|al|science|chain|qubit|neighboring|coupling|convergence|chaos|connectivity|connectivity|qubit|cycle|time|regime|increase|number|qubit|result|experiment|qubit|machine|learning|model|evolution|error|rate|qubit
10.1103/PhysRevX.6.031016,quantum computing|quantum computing|anyon|braiding|braiding|milestone|majorana|scheme|preparation|manipulation|majorana|wire|superconducting|island|approach|advance|material|growth|tool|quantum|dot|experiment|gate|control|tunnel|barrier|coulomb|effect|charge|sensing|charge|pumping|sequence|milestone|mode|detection|detection|fusion|rule|charge|sensor|validation|prototype|qubit|demonstration|statistic|geometry|milestone|wire|island|measurement|system|excitation|gap|quasiparticle|rate|majorana|mode|splitting|qubit|coherence|time|experiment|manipulation|scheme
10.1063/1.5006745,quantum simulation|rabi|model|regime|driving|scheme|interaction|level|system|field|transversal|driving|microwave|tone|hamiltonian|frame|rabi|model|hamiltonian|transmon|qubit|strength|phase|frequency|microwave|driving|field|dynamic|driving|regime|condition|function|rabi|drive|strength|qubit|evolution|sinusoidal|rabi|oscillation|accordance|prediction|rabi|model|driving|limit|scheme|approach|interaction|level|system|field|interaction|arc|experiment|aip|publishing
10.1016/j.crhy.2016.07.006,nitrogen vacancy|superconducting qubit|quantum state|quantum processor|quantum device|quantum memory|quantum memory|spin|ensemble|article|effort|type|ensemble|spin|coherence|time|scale|superconducting|goal|time|qubit|state|mode|spin|ensemble|demand|protocol|mode|series|result|nv|center|spin|diamond|building|block|transfer|qubit|spin|ensemble|retrieval|microwave|pulse|photon|level|hahn|echo|sequence|reset|spin|memory|sequence|repumping|spin|c|masson|sas|behalf|des|sciences
10.1088/1674-1056/ac43b0,quantum state|quantum state|quantum state|bell state|realization|quantum|teleportation|qubit|state|qubit|state|quantum|teleportation|transmission|supervision|party|paper|result|qubit|quantum|teleportation|scheme|sender|alice|measurement|receiver|bob|operation|qubit|state|control|supervisor|charlie|operation|process|scheme|ibm|quantum|experience|platform|accuracy|tomography|fidelity|density|matrix|density|matrix|sequence|state|intercept|replace|resend|intercept|measure|entanglement|measure|resend|attack|scheme|result|scheme
10.1007/s11141-024-10342-7,quantum circuit|quantum machine learning|quantum machine learning|quantum machine learning|circuit|atom|method|control|paper|use|circuit|atom|problem|process|chip|detail|selection|parameter|device|calculation|characteristic|process|circuit|attention|implementation|qubit|operation|qubit|state|readout|procedure|introduction|field|algorithm|classification|problem|circuit|selection|implementation|algorithm|simulation|operation|algorithm|example|dataset|result|result|calculation
10.1103/PhysRevA.101.032333,quantum circuit|quantum algorithm|quantum error correction|quantum error correction|quantum processor|quantum processor|fault|term|flag|bridge|qubit|ft|computation|qec|scale|device|qubit|aspect|fault|tolerance|future|term|amount|qubit|qubit|connectivity|fault|scheme|qubit|interaction|constraint|work|flag|fault|tolerance|mapping|flag|bridge|approach|ft|qec|term|device|example|code|error|correction|processor|performance|circuit|level|noise|simulation|result|qec|circuit|stabilizer|parallel|error|rate|code|surface|code|flag|bridge|error|correction|addition|application|flag|bridge|approach|ft|computation|lattice|surgery|code|deformation|technique
10.1038/s41565-019-0587-7,quantum computing|quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|silicon|quantum|dot|spin|qubit|spin|qubit|range|interaction|author|spin|electron|initialization|readout|entanglement|electron|spin|coherence|electron|transfer|spin|state|platform|coherence|measurement|electron|atom|crystal|range|interaction|dopant|defect|interdot|electron|tunnelling|coupling|electron|spin|qubit|neighbouring|compatibility|semiconductor|fabrication|number|qubit|future|interaction|nucleus|electron|silicon|metal|oxide|semiconductor|interaction|spin|approach|coherence|time|spin|flexibility|scalability|system|fidelity|projective|readout|control|spin|qubit|entanglement|electron|spin|spin|electron|spin|coherence|electron|range|nuclear|entanglement|electron|result|spin|resource|quantum|processing
10.1103/PhysRevA.93.052302,quantum computing|quantum algorithm|deutsch|jozsa|algorithm|ensemble|implementation|consideration|today|system|degree|freedom|photon|ion|atom|circuit|information|hilbert|space|qubit|quantum|effect|system|effect|system|system|gas|ensemble|qubit|quantum|information|demonstration|system|speedup|algorithm|deutsch|jozsa|algorithm|ensemble|encoding|effect|decoherence|implementation|mapping|procedure|constraint|oracle|experiment|method|speedup|case|control|ensemble|level|spin|ensemble|approach|qubit|jozsa|algorithm|decoherence
10.1103/PhysRevApplied.16.024052,quantum state|quantum state|quantum walk|masking|masking|information|way|hiding|information|correlation|information|observer|set|whole|correlation|masking|theorem|set|state|set|work|masking|protocol|ququart|virtue|experiment|information|ququart|correlation|qubit|state|degree|freedom|photon|information|qubit|fidelity|correlation|measurement|contrast|superset|set|density|matrix
10.1103/PhysRevLett.130.193603,superconducting qubit|quantum state|quantum state|quantum state|quantum state|quantum system|quantum|control|magnon|spin|system|feature|counterpart|generation|control|spin|system|challenge|control|magnon|spin|system|diameter|yttrium|iron|garnet|sphere|microwave|cavity|qubit|frequency|situ|autler|towne|effect|magnon|magnon|state|superposition|magnon|state|vacuum|magnon|state|generation|state|tomography|experiment|generation|spin|system|way|application|engineering
10.1103/PhysRevB.109.125405,quantum computing|quantum computing|disorder|silicon|platform|mechanism|si|quantum|well|experiment|si|quantum|well|co|design|electron|mobility|cond|hall|spin|qubit|platform|role|disorder|mobility|mobility|mechanism|dependence|electron|density|electron|density|mobility|coulomb|impurity|layer|interface|roughness|limiting|factor|density|disorder|mechanism|mobility|structure|density|disorder|density|metal|insulator|transition|anderson|ioffe|regel|localization|criterion|breakdown|boltzmann|theory|density|density|density|fluctuation|range|coulomb|disorder|system|density|one|anderson|ioffe|regel|criterion|mobility|calculation|background|impurity|limiting|source|density|measurement|mobility|information|distribution|background|impurity|barrier|analysis|effect|degeneracy|transport|property|mobility|density|metal|insulator|transition|spin|mobility|structure|field
10.1038/s41598-022-26450-1,quantum coherence|quantum coherence|enhancement|enhancement|control|target|system|coherence|control|qubit|coherence|target|qubit|operation|measurement|information|addition|subsystem|hamiltonian|interaction|strength|coupling|coherence|input|state|measurement|feed|protocol|coherence|target|system|purity|protocol|copy|control|state|target|system|state|protocol|setup|enhancement|coherence|iteration|protocol
10.1103/PRXQuantum.3.030314,quantum computer|quantum simulator|neutral atom|cavity|lattice|quantum|technology|qubit|number|cavity|solution|experiment|atom|lattice|order|magnitude|state|art|space|lattice|lat|tice|power|enhancement|cavity|mode|waist|mu|strontium|atom|lattice|depth|mu|k|mw|input|light|cavity|axis|lattice|resolution|clock|spectroscopy|carrier|transition|level|feature|lattice|envelope|sample|temperature|resolution|resolution|imaging|system|ground|band|trap|lifetime|lattice|frequency|depth|term|megahertz|level|result|cavity|lattice|wavelength|qubit|number|atom|sensor|lattice|clock
10.1038/s41598-024-65899-0,quantum computer|quantum computing|quantum computing|quantum computing|terminal|cloud|capacity|edge|device|approach|error|device|task|edge|server|component|fault|scheme|network|element|encoding|protocol|article|terminal|encoding|protocol|way|mobile|lattice|processor|cavity|mechanism|rydberg|cavity|qed|technology|atom|photon|emission|qubit|state|range|rydberg|interaction|word|state|qubit|interaction|level|shift|atom|system|eigenstate|photon|emission|time|interference|entanglement|gate|photon|qubit|encoding|protocol|scheme|interface|processor|quantum|memory|quantum|cloud|encoding|format
10.1021/jacs.3c03402,tetrazolinyl|radical|synthesis|structure|magnetism|assembly|silicon|surface|shell|molecule|property|date|thermalstability|processability|synthesis|biphenylene|tetrazolinyl|radical|radical|planar|structure|x|ray|structure|density|theory|dft|stability|onset|decomposition|degree|c|thermogravimetricanalysis|tga|datum|radical|oxidation|v|sce|energy|gap|e|cell|propertiesof|polycrystalline|superconductingquantum|interference|device|squid|magnetometry|heisenberg|chain|j|radical|glass|possessesa|long|electron|spin|coherence|time|mu|k|temperature|range|application|spin|vacuum|assembly|radical|silicon|substrate|resolution|x|ray|photoelectron|spectroscopy|xps|scanningelectron|microscope|sem|image|moleculesform|nanoneedle|substrate|nanoneedle|forat|hour|air|x|ray|photoelectronspectroscopy|electron|paramagnetic|resonance|epr|study|assembly|evaporation|radicaldecay|order|kinetic|life|day|condition
10.1103/PRXQuantum.2.020304,quantum error correction|quantum error correction|quantum processor|certification|multipartite|entanglement|circuit|functioning|qec|circuit|fault|tolerance|checkpoint|qec|circuit|multipartite|entanglement|gme|subsystem|qubit|witnessing|technique|gme|number|subsystem|noise|imperfection|detection|entanglement|number|bipartition|number|measurement|gme|method|procedure|state|hull|state|finesse|robustness|technique|method|readout|stabilizer|operator|distance|color|code|flag|fault|version|circuit|combination|type|noise|noise|qubit|gate|depolarizing|noise|bit|measurement|noise|method|standard|fidelity|test|pair|witness|robustness|method|translation|analysis|ion|gate|set|application
10.1103/PhysRevA.87.022324,quantum system|quantum device|analysis|identification|noise|information|processing|knowledge|noise|system|precision|manipulation|tomography|operation|strategy|noise|use|control|pulse|noise|identification|method|system|response|measurement|noise|noise|spectrum|response|relationship|frequency|domain|illustration|method|charge|qubit|type|qubit|identification|strategy|fermi|rule|order|perturbation|approximation|limit|measurement|time|noise|correlation|time|approximation|precision|point|response|datum|regime|method|datum|oscillation|charge|qubit|doi
10.1364/OE.445444,superconducting qubit|type|crystal|band|gap|wave|structure|medium|index|band|gap|spectrum|crystal|band|gap|structure|parameter|fabrication|theory|space|photon|waveguide|embed|series|level|atom|configuration|crystal|band|gap|level|atom|array|band|gap|transmission|spectrum|type|crystal|frequency|gap|eigenfrequencie|atom|implementation|proposal|voltage|centimeter|wave|voltage|electron|helium|millimeter|wave|c|optica|publishing|group|term|access|publishing|agreement
10.1038/s41586-022-04853-4,quantum entanglement|quantum processor|quantum simulator|quantum simulation|topological order|phase|ion|nascent|platform|access|regime|equilibrium|body|dynamic|system|control|body|entanglement|task|quantum|sensing|computation|work|capability|phase|phenomenon|method|self|class|error|realization|symmetry|work|symmetry|array|qubit|quantinuum|system|model|ion|phase|edge|qubit|control|error|field|edge|protection|symmetry|perturbation|property|system|edge|state|qubit|array|symmetry|error|work|way|implementation|error|manipulation|information
10.1063/5.0023827,superconducting qubit|superconducting qubit|superconducting qubit|quantum state|quantum system|quantum system|measurement|resonator|phonon|mode|microwave|frequency|ground|state|refrigeration|way|phonon|level|phonon|interest|deformation|interaction|range|state|defect|photon|construct|phonon|promise|quantum|application|information|processing|communication|quantum|resonator|qbar|resonant|frequency|temperature|coupling|strength|quality|factor|q|chip|technique|qbar|resonator|die|control|mechanic|system|approach|approach|quantum|acoustic|hybrid
